-2.7944561e-01 6.6696271e-01 7.5376697e-01 -5.3919931e-01 2.2954208e-01 6.6621582e-01 -8.0354632e-01 -4.3857756e-01 2.6002703e-01 6.3307904e-01 8.4174493e-01 3.0122842e-01 1.2211518e+01 -1.0152917e+00 1.5992537e+01 -1.3438910e+01 2.2241457e+01 1.3576417e+00 1.6834553e+00 8.3246320e-01 1.3090609e+00 1.0360174e+00 1.5447215e+00 1.1848275e+00 1.4965253e+00 7.0097090e-01 1.5678375e+00 1.1942908e+00 9.4475978e-01 7.7762799e-01 1.5936407e+00 1.2184369e+00 1.3768754e-02
6.1490432e-01 1.0562717e+00 -6.9539206e-01 8.4116336e-01 -6.7684871e-01 2.2490392e-01 -3.1819101e-01 4.1099854e-01 2.3261625e-01 -4.4493268e-01 -9.9298987e-01 -9.8136541e-02 -1.4227259e+00 2.8246498e+01 -1.1000139e+00 -7.9327820e+00 2.3732106e+01 1.2575633e+00 7.1647297e-01 6.6116341e-01 1.3734685e+00 9.8506800e-01 9.8784600e-01 1.4777482e+00 1.1637318e+00 7.9073988e-01 1.4651453e+00 1.4472263e+00 1.6326702e+00 9.3761826e-01 1.5000236e+00 6.9653787e-01 7.0563116e-03
9.1516284e-01 5.3260284e-01 1.0584427e+00 6.0599487e-01 8.5492740e-01 -2.5160957e-01 9.5762227e-02 -2.7632426e-01 3.4869447e-01 -1.3318265e-01 2.9820402e-01 1.3214573e-01 -4.2222077e+00 1.7354442e+01 -1.3884954e+01 1.5581874e+01 1.4548729e+01 1.3324352e+00 1.1889641e+00 6.7011926e-01 6.9433990e-01 1.4206660e+00 1.4828347e+00 1.6032247e+00 1.6476811e+00 1.2259235e+00 1.2966709e+00 6.9781363e-01 1.0037297e+00 6.8448634e-01 6.6185694e-01 1.4795847e+00 -8.4981685e-03
8.4774741e-01 2.5631412e-02 -2.3936442e-01 -8.1669827e-01 6.2716798e-01 4.5471227e-01 4.2494395e-01 -6.9217071e-01 4.3910719e-03 -9.6916027e-01 1.6703963e-01 -8.3466843e-01 -3.7758152e+00 2.9873238e+01 -3.0492479e+01 -1.7092330e+01 9.2032655e+00 8.6426117e-01 1.2875643e+00 9.4345376e-01 8.7738697e-01 1.3927800e+00 1.1036727e+00 1.4775933e+00 6.6130517e-01 1.6559652e+00 8.0672742e-01 1.3677641e+00 6.6105571e-01 1.6632927e+00 1.1101266e+00 7.4722540e-01 1.4642524e-02
-5.3972487e-01 1.9296293e-01 -5.6650958e-01 8.4084998e-01 6.5349081e-01 8.4048296e-01 1.0823825e+00 5.2541465e-01 -1.0012231e+00 6.9579124e-02 -5.1277449e-01 1.3031870e-01 -1.6537079e+00 -3.8686192e+00 1.0116663e+01 7.5801729e-01 -3.4024171e-03 1.3672336e+00 1.1959000e+00 6.9059995e-01 1.5634000e+00 1.1638441e+00 1.6271841e+00 1.1324091e+00 1.4494920e+00 8.6158610e-01 1.4775840e+00 1.5544706e+00 1.2373441e+00 1.0927746e+00 1.0131079e+00 8.0519340e-01 2.1458258e-03
-8.1593851e-01 2.0169253e-01 1.0104365e+00 8.4152732e-01 1.0419993e+00 -8.6811575e-01 7.0569036e-01 7.1148025e-01 -9.3800592e-01 3.8899103e-01 -1.9631242e-01 -7.5051330e-01 7.8229035e+00 1.9539255e+01 2.6260960e+01 1.7958715e+01 -7.8736972e+00 6.7655958e-01 7.8684328e-01 1.0750883e+00 9.0972740e-01 1.0384628e+00 1.6950347e+00 1.1982882e+00 9.3022434e-01 1.1304817e+00 1.6053423e+00 1.5383387e+00 1.0083298e+00 1.3486783e+00 1.1867546e+00 1.3349226e+00 -9.9560233e-03
-3.7920275e-01 -2.2581793e-01 3.5025838e-01 -2.3786089e-01 2.6280067e-01 1.0681659e+00 -9.0921148e-01 5.3180650e-01 8.6901769e-01 -9.4055594e-01 -6.8616469e-01 -2.1167279e-01 1.8564589e+01 2.5052678e+01 1.0358962e+01 1.3068230e+01 -2.2254048e+01 9.6817784e-01 1.6649648e+00 8.6342701e-01 9.1781927e-01 1.5883924e+00 1.2113875e+00 1.6402468e+00 1.2280443e+00 1.2413023e+00 1.4674220e+00 8.6228109e-01 1.6081971e+00 1.2190260e+00 8.6917496e-01 9.2358378e-01 -1.8781848e-02
-7.3822635e-01 3.5825332e-02 -4.4111554e-01 -6.1265748e-01 -6.7857220e-01 -1.5335797e-01 -1.2475864e-01 -1.0619875e+00 -8.0730336e-01 1.9101931e-01 -2.4618494e-01 -1.0951775e+00 -1.8123578e+00 -1.0296817e+01 -1.8597382e+01 -1.6191080e+01 -3.3476455e+01 1.4932860e+00 8.5863360e-01 1.2048877e+00 1.5974454e+00 1.1144972e+00 7.0367320e-01 7.8551011e-01 7.1835476e-01 7.8852884e-01 1.0542684e+00 1.6884631e+00 9.9922064e-01 1.5512742e+00 1.0657309e+00 1.1395047e+00 1.7384564e-02
-3.5416379e-01 5.7315111e-01 8.2758507e-01 -1.7912911e-01 -3.4688873e-02 -2.5045199e-01 -2.4079225e-01 -6.2407428e-01 9.6143506e-01 -2.5693389e-01 7.7373988e-01 8.7998117e-01 2.5342105e+01 -2.5247080e+01 1.2319079e+01 -1.3234110e+01 3.4316929e+01 1.6943189e+00 7.1762627e-01 1.1447494e+00 9.5274581e-01 1.6488801e+00 1.4286111e+00 1.6667348e+00 1.2122208e+00 9.4521645e-01 1.1029155e+00 1.3500139e+00 1.5843712e+00 8.2664196e-01 1.1214403e+00 8.4737813e-01 1.1733422e-02
-2.9497444e-01 -8.3057532e-01 5.0169721e-01 6.1871361e-01 -8.9446813e-01 -1.7675782e-01 2.3549010e-01 -5.2470110e-01 -2.0086809e-01 -3.4867051e-01 5.3581877e-01 1.3065817e-01 -3.0042809e+01 -1.9494757e+01 2.1618199e+01 -3.2930699e+01 2.3740747e+01 1.3360148e+00 1.5006888e+00 1.3769239e+00 1.3098616e+00 8.4359867e-01 1.5628063e+00 1.6861166e+00 1.4623400e+00 1.5489579e+00 9.8620213e-01 1.1492657e+00 1.2592068e+00 1.0389401e+00 1.3157445e+00 1.0170177e+00 2.9107407e-02
5.0470201e-01 5.4068060e-01 4.7628699e-01 1.7739963e-01 -4.4415460e-01 1.0885903e+00 -6.9891480e-01 1.0105644e+00 7.9224908e-01 -3.1019910e-01 5.8504919e-01 6.7925383e-01 1.9540881e+01 -1.6420159e+01 -3.3607237e+01 -6.8239368e+00 -2.9905867e+01 7.5645712e-01 6.7481305e-01 8.3290116e-01 1.3198328e+00 1.4793368e+00 1.6140347e+00 1.6805503e+00 1.3581317e+00 1.5191890e+00 1.5098454e+00 9.2211757e-01 1.3800112e+00 6.9870034e-01 1.2065639e+00 1.4190266e+00 5.4682542e-03
1.1508028e-01 -1.0668461e+00 1.0993649e+00 6.3280910e-02 -8.0933698e-01 -1.0012178e+00 1.5888744e-01 6.9582094e-01 -2.3029903e-01 -1.9371969e-01 1.0422242e+00 7.1194500e-01 8.7739649e+00 -2.5972294e+01 3.6490685e+00 9.8939231e+00 -3.2833730e+01 7.7753240e-01 1.0369841e+00 9.9159966e-01 1.5654545e+00 1.0445103e+00 1.4854478e+00 1.4207667e+00 1.0754730e+00 1.0739331e+00 1.4442322e+00 6.5989260e-01 1.0149832e+00 8.2213776e-01 1.0192957e+00 8.5254614e-01 -1.2774838e-02
-9.0496981e-01 -7.4918991e-01 4.9679282e-01 -4.4225953e-01 -4.7677484e-02 -8.3766486e-01 9.9992418e-02 4.4882350e-01 4.1259660e-01 7.0185884e-01 8.9418175e-02 8.5582552e-01 -1.7531737e+01 -2.5908330e+01 2.8705055e+01 5.8633472e+00 -1.4723404e+01 1.0813265e+00 7.5484146e-01 8.2043366e-01 7.2846807e-01 6.6277903e-01 1.2271001e+00 1.1210654e+00 8.4681121e-01 9.5596482e-01 1.1507915e+00 6.5292867e-01 1.5721991e+00 1.0001001e+00 1.6328154e+00 1.2776305e+00 -1.0494575e-04
-4.9990867e-01 8.5281360e-01 -5.9239422e-01 -9.7672249e-01 6.1757053e-01 -3.1425632e-01 5.6785929e-01 -1.4734114e-01 -1.5922835e-01 1.7197068e-01 6.7422320e-01 -3.6959106e-01 2.4906271e+01 -3.0162229e-01 -2.9365825e+01 1.8573771e+01 -3.0625721e+01 9.2767422e-01 1.3206219e+00 1.0914686e+00 1.1126286e+00 7.9900711e-01 7.6247185e-01 9.6440273e-01 1.2166581e+00 9.7248290e-01 1.5701110e+00 1.6050102e+00 1.2060388e+00 9.9352582e-01 1.3883861e+00 7.5566033e-01 -1.9843150e-02
-5.0660695e-01 4.2974114e-01 7.6614044e-01 7.0483750e-01 -4.2780730e-01 9.4828392e-01 8.2242562e-01 1.0704430e+00 -2.3492365e-02 1.0044884e+00 -1.6882200e-01 -5.3317921e-01 7.9586182e+00 -9.5045561e+00 -3.0736547e+00 1.0858467e+00 -2.0175268e+01 1.0891734e+00 1.3877341e+00 1.3476778e+00 1.1708427e+00 1.6534486e+00 1.5608968e+00 1.0928987e+00 9.9858452e-01 1.3599474e+00 1.5866325e+00 1.0317220e+00 7.5102828e-01 7.8231421e-01 1.6049592e+00 1.3999365e+00 3.0943580e-03
1.0632154e+00 -5.4544811e-01 7.6350049e-01 3.1749128e-01 1.0232530e+00 7.3529127e-01 -9.8512488e-01 1.4183548e-01 -1.1659018e-02 -2.3189325e-01 -5.9826582e-01 -7.0043994e-01 -1.3759279e+01 2.7791132e+01 -2.4443510e+01 7.9212102e+00 -8.2195734e+00 1.6794476e+00 6.7613648e-01 1.0258316e+00 1.5011637e+00 9.5859962e-01 1.3338727e+00 1.1978073e+00 1.2479477e+00 8.0658801e-01 1.1247616e+00 1.0185366e+00 6.9451199e-01 1.1629798e+00 7.5097469e-01 9.3165564e-01 -2.8846106e-03
-2.9049318e-01 -2.8387790e-01 9.4345426e-01 1.0176379e+00 9.2442828e-01 1.1970925e-01 -2.3677111e-01 9.8581511e-01 4.6322290e-01 5.2075860e-01 -8.7261613e-02 2.0367682e-01 -2.6275359e+01 2.0040243e+01 -2.3642547e+01 2.9716491e+01 -4.9281223e+00 9.2072928e-01 1.1470128e+00 1.1935070e+00 1.4223980e+00 1.1937716e+00 1.6693504e+00 1.0728399e+00 9.2014804e-01 8.2817896e-01 7.0376632e-01 1.3006016e+00 1.6611529e+00 8.4736384e-01 7.9410498e-01 1.3224689e+00 -1.4985967e-02
1.0675911e+00 4.2595295e-01 8.7243426e-01 -6.9520138e-01 -3.5239677e-01 -5.1614469e-01 6.6424764e-01 -8.9597791e-01 8.3778443e-01 -2.8950658e-01 9.0411412e-01 -4.3760023e-01 -2.8871606e+01 -5.0740385e+00 -1.9365790e+01 1.9175228e+01 -1.9467019e+00 7.5170938e-01 6.7956143e-01 8.3890152e-01 1.3678306e+00 7.2968845e-01 1.2237742e+00 8.7333456e-01 1.5338939e+00 8.5450273e-01 1.0773339e+00 8.5031291e-01 1.0090392e+00 6.7142561e-01 1.6502840e+00 8.7311282e-01 -1.8583165e-02
-4.5616521e-01 -6.5433576e-01 3.5226555e-01 5.0996882e-01 1.0953293e+00 4.0965797e-01 -3.0714597e-01 -8.7968383e-01 -1.9701643e-01 6.1184755e-01 2.6070449e-01 1.0234980e+00 1.4455801e+01 -1.1348733e+01 1.1845695e+01 1.0598410e+01 -2.2527389e+01 1.3575659e+00 1.4597383e+00 8.7178694e-01 7.2303039e-01 1.6717948e+00 1.2050495e+00 1.1669741e+00 6.8342695e-01 7.0672443e-01 1.6675712e+00 1.6197590e+00 1.2896798e+00 7.9923550e-01 1.4511017e+00 1.6663507e+00 -7.1539666e-03
-2.4945116e-01 -1.0128015e+00 -1.0056516e+00 4.1064667e-01 9.1614599e-01 -5.3662462e-01 -4.8000856e-01 1.0485269e+00 1.0843051e+00 -1.4887316e-01 4.8145472e-01 -9.3322737e-01 -2.1174818e+01 -5.1714620e+00 2.3238018e+01 3.1367519e+01 2.3888668e+01 8.2752832e-01 1.3184811e+00 8.1107071e-01 8.6541017e-01 1.6987031e+00 9.0373379e-01 1.1038526e+00 1.3510039e+00 1.4228961e+00 1.1646863e+00 1.0831784e+00 1.4288242e+00 1.0485455e+00 1.0542660e+00 1.6480485e+00 -2.2967529e-02
-1.5449003e-01 6.4078213e-01 5.5986255e-01 -4.0261091e-01 -5.1166737e-03 -2.3045504e-01 -6.1652430e-01 3.0528333e-01 3.6189458e-01 -3.8947365e-01 8.8137685e-01 6.2990379e-02 2.8808658e+01 -2.8809401e+00 2.0040348e+01 -2.1876292e+01 -3.4835480e+01 1.1762149e+00 1.6431559e+00 7.7066485e-01 1.1141446e+00 1.0778328e+00 8.3661115e-01 6.7354348e-01 1.5452312e+00 1.3513808e+00 1.4564817e+00 7.3765598e-01 7.3411016e-01 9.8947989e-01 1.6384583e+00 1.6190000e+00 2.1358776e-02
-8.9286455e-02 -8.4111295e-01 -6.7498165e-01 8.1697622e-01 -3.5384455e-01 -6.5874101e-01 1.0831814e+00 7.5673142e-01 9.0373137e-01 -2.7319124e-01 2.2670144e-01 -8.9492349e-01 3.0764106e+01 3.2333419e+01 1.7779558e+01 -8.9741794e+00 2.0966681e+01 1.2801952e+00 9.9021168e-01 1.3376414e+00 1.5396786e+00 1.4775882e+00 1.6241566e+00 1.6998098e+00 1.6525634e+00 1.3838826e+00 6.6467531e-01 1.5980131e+00 1.2065639e+00 1.4188869e+00 9.8199727e-01 8.2806349e-01 1.1545360e-02
-6.5344450e-01 -6.2163278e-02 -1.9865635e-01 -5.6086371e-01 -1.0301744e+00 -5.0937955e-01 1.2089096e-02 8.6287733e-01 -7.8321340e-01 4.3395295e-01 -1.0168345e+00 -6.1548952e-01 3.3058384e+00 -1.8773844e+01 2.8005429e+01 7.2375354e+00 -1.8743323e+01 8.8947501e-01 8.5656163e-01 1.0312773e+00 1.6771563e+00 1.0166877e+00 1.1197943e+00 1.5323598e+00 1.3217787e+00 1.6343041e+00 1.0987311e+00 1.3729109e+00 1.0640607e+00 1.4177602e+00 9.4566718e-01 1.3282265e+00 -3.7557365e-03
-7.7865387e-01 9.6841045e-02 2.6244552e-01 -5.0259794e-01 -3.6348732e-01 9.7459066e-03 1.0649533e+00 7.4612317e-02 5.1373916e-01 6.8909793e-01 -1.0690192e+00 -2.3730473e-01 2.5903572e+01 3.1338487e+01 2.5947024e+01 -8.3736843e+00 3.3488630e+01 7.7616002e-01 1.0713810e+00 1.5998991e+00 1.4049466e+00 8.3673015e-01 1.6236465e+00 1.5266002e+00 1.1197183e+00 1.3048710e+00 9.6646542e-01 1.2342886e+00 1.1880774e+00 1.5160688e+00 1.5688274e+00 1.0315090e+00 9.2533185e-03
4.1379052e-01 9.7610855e-01 5.9579706e-02 7.5886640e-01 -5.9858755e-01 4.8954318e-01 8.6358764e-01 1.5942320e-01 9.0385692e-01 -3.6224429e-01 -1.0899338e+00 1.0984282e-01 3.4090764e+01 1.3471184e+01 3.0189482e+01 3.4629050e+01 3.0446315e+01 1.3432573e+00 1.4252786e+00 1.3073995e+00 1.4638677e+00 9.7407959e-01 1.1056441e+00 1.0099543e+00 1.3522663e+00 1.6393880e+00 1.4941032e+00 9.4214837e-01 9.8761528e-01 7.5001857e-01 1.6621481e+00 7.7287297e-01 -2.9873266e-02
6.3043644e-01 4.0978758e-01 -3.2795707e-01 -9.9267754e-01 7.5299743e-01 -2.7814136e-01 5.9636822e-01 -4.0491854e-01 7.9457982e-01 -7.2152746e-01 -7.9270939e-01 -8.2887342e-01 1.6458091e+01 -2.8868933e+01 -3.0152870e+01 2.0707572e+01 -7.8448629e+00 1.6458275e+00 1.5732282e+00 1.4958757e+00 1.3327702e+00 1.5687212e+00 1.3471861e+00 1.3064046e+00 1.5414977e+00 1.6019802e+00 6.8074855e-01 8.4084742e-01 1.5225514e+00 1.3209445e+00 1.2645673e+00 8.3178439e-01 -2.1484051e-02
5.7658087e-01 -9.0454808e-01 -2.5857944e-01 -4.9368399e-01 -8.6414223e-02 -9.4804046e-01 1.0701712e+00 -1.9268873e-01 7.7665112e-01 -7.7047377e-01 -9.6433646e-01 -1.2637914e-01 9.2561307e+00 2.7788145e+01 -4.6519388e+00 4.8643133e+00 -5.4869980e+00 7.2537521e-01 1.1811790e+00 1.0756547e+00 9.7832440e-01 1.0481575e+00 8.3228167e-01 1.4079813e+00 1.4423072e+00 8.5672456e-01 1.6696327e+00 1.6168124e+00 1.1161217e+00 7.0768025e-01 9.3199204e-01 1.4402004e+00 1.4618197e-03
-5.7705291e-02 -4.3166881e-02 2.0213015e-01 -4.3107231e-01 1.0511239e+00 7.4990449e-01 5.1749353e-01 1.4511292e-02 -2.1046111e-01 -1.0431151e+00 -2.9190535e-01 1.7198963e-01 3.1604009e+01 8.5782288e+00 -2.5708271e+01 3.1096348e+01 1.6318516e+01 1.2545010e+00 6.9884001e-01 1.4541107e+00 7.8896239e-01 9.9095781e-01 1.2779644e+00 1.2974552e+00 1.2795107e+00 1.0358597e+00 9.9480486e-01 8.3533128e-01 1.2127926e+00 1.1054407e+00 7.4126475e-01 1.5365705e+00 -1.9091306e-02
-1.0147684e+00 -1.0761907e+00 1.8296037e-01 6.5243097e-01 6.2058295e-01 -2.6411839e-01 9.7520046e-01 1.9105830e-01 4.0919597e-01 7.2444645e-01 -7.2752648e-01 -4.5900776e-01 -1.5430423e+00 -3.3911147e+01 -4.6405969e+00 -1.4512176e+01 -2.6142444e+01 1.3842114e+00 9.4183455e-01 9.6333073e-01 1.0495585e+00 1.2804767e+00 1.5222357e+00 1.2648740e+00 7.3653446e-01 7.8465746e-01 1.0880140e+00 8.0111481e-01 1.5365734e+00 7.3852440e-01 1.6795618e+00 1.5445064e+00 1.5277392e-02
-9.5584501e-01 -3.5303136e-01 -1.8626252e-01 1.0253983e+00 -5.9372923e-01 7.7598308e-01 -1.0025851e+00 -8.3056600e-01 6.5838693e-01 -4.3681038e-01 -8.2661826e-01 1.0345169e+00 2.9400941e+01 1.1608508e+01 1.4199191e+01 1.5808239e+01 -3.0930847e+01 6.5371556e-01 1.1474170e+00 1.6875625e+00 1.6132095e+00 1.4627585e+00 1.2315729e+00 6.9610293e-01 1.6518811e+00 1.4654255e+00 9.0675028e-01 1.4019156e+00 1.3447334e+00 1.0338286e+00 1.5078644e+00 1.2274983e+00 -1.7373011e-02
7.1155374e-01 2.9706154e-01 7.2254651e-01 3.2690256e-01 8.6246449e-01 1.0747348e+00 -4.6105956e-01 6.5273275e-01 -9.0463769e-01 4.3454828e-01 1.9243916e-01 -5.7307260e-01 1.5659394e+01 -1.2558248e+01 -1.6476875e+01 -6.8458640e+00 2.1563710e+01 1.6440158e+00 1.5734163e+00 1.5077954e+00 1.1172512e+00 7.9153323e-01 1.1490093e+00 1.1488406e+00 1.4639273e+00 9.2681006e-01 1.4967134e+00 7.1282486e-01 1.2974011e+00 1.4200181e+00 1.0939219e+00 1.3948192e+00 6.9704073e-03
-9.3868041e-01 4.8363753e-02 -8.2289525e-01 -1.6709036e-01 -1.8003139e-02 8.9908618e-01 8.2327663e-01 -2.0295434e-02 -2.4256176e-01 4.2336416e-01 -8.5421265e-01 -9.3024142e-01 -3.3741241e+01 -1.9040680e+01 2.3286722e+01 9.9418019e+00 1.8647136e+00 8.7862009e-01 1.1178953e+00 1.1159455e+00 8.9531066e-01 1.2862260e+00 1.5496291e+00 7.1683573e-01 1.5081207e+00 1.3342981e+00 9.9798456e-01 7.2642550e-01 9.8342965e-01 7.5220699e-01 1.6928501e+00 1.2323087e+00 -1.1576882e-02
7.0578815e-01 1.5581747e-01 -3.2156276e-01 9.1899037e-01 1.0875245e+00 -1.0188801e+00 1.9031109e-01 1.0455588e+00 -4.1950118e-01 -1.9406397e-01 -3.4577517e-01 8.1734543e-01 -2.3739593e+01 8.6670931e+00 -2.1665366e+00 -1.2979978e+01 -3.4486737e+01 8.9629433e-01 1.0188495e+00 7.0382391e-01 1.2184973e+00 1.4341042e+00 1.5887256e+00 1.5604351e+00 6.8276362e-01 1.1081655e+00 1.3878139e+00 1.6378430e+00 7.2680165e-01 1.0053461e+00 1.6023345e+00 1.3862465e+00 4.2695700e-03
7.7621980e-01 7.7691765e-01 -6.8908836e-01 -9.6915480e-01 2.5898124e-01 6.4943559e-01 8.5697515e-01 -1.0209055e+00 -8.6430620e-01 9.5836813e-01 9.7600025e-01 4.3845022e-01 -6.3977137e+00 -6.3749077e+00 2.6925988e+01 -4.9231614e+00 -3.5736260e+00 1.1460185e+00 1.2829623e+00 1.2973196e+00 1.1007376e+00 1.4976604e+00 8.7778236e-01 6.8808715e-01 1.3307059e+00 1.5240463e+00 1.2461878e+00 1.6784756e+00 1.1392172e+00 1.4226826e+00 7.2728763e-01 7.7315248e-01 1.9952765e-03
-5.2612857e-01 -2.0309014e-03 1.0524785e+00 -6.7388004e-01 -4.6023290e-01 -8.4733689e-01 2.7665537e-01 8.1800475e-01 -6.6027673e-01 -5.3736521e-01 2.6755513e-01 -3.9087358e-01 -2.0885788e+01 2.2560690e+01 -1.2476400e+01 2.9137205e+01 -1.0998553e+01 1.4347951e+00 1.6517893e+00 9.7234099e-01 1.2850586e+00 8.2968604e-01 8.3320271e-01 1.1380177e+00 1.2136839e+00 1.3851513e+00 9.8861348e-01 7.2683894e-01 1.6321010e+00 8.2067660e-01 1.6616810e+00 1.3218749e+00 -2.8585692e-02
